"","ano.x","numero_serie_autex","nome_cientifico","volume_original_autorizado_autex","volume_remanescente_autex","ano.y","nome_popular","municipio_origem","volume_transportado_dof","valor_volume_dof","categoria_risco","localizacao_autex"
"1",2020,"00002202000524","allantomalineata",1516.2059,0.1199,2020,"Jequitibá","Humaita",706.477,38628.81,"fora do escopo","POINT(-63.190606 -7.208025)"
"2",2020,"00002202000524","allantomalineata",1516.2059,0.1199,2020,"Jequitibárosa","Humaita",687.47,41767.34,"fora do escopo","POINT(-63.190606 -7.208025)"
"3",2020,"00002202000524","allantomalineata",1516.2059,0.1199,2021,"Jequitibá","Humaita",122.139,7572.62,"fora do escopo","POINT(-63.190606 -7.208025)"
"4",2020,"00002202000524","bowdichianitida",305.0108,0,2020,"Sucupira","Humaita",305.0108,24070.93,"médio risco","POINT(-63.190606 -7.208025)"
"5",2020,"00002202000524","brosimumparaense",437.4279,0.7255,2020,"Muirapiranga","Humaita",206.105,19542.75,"fora do escopo","POINT(-63.190606 -7.208025)"
"6",2020,"00002202000524","brosimumparaense",437.4279,0.7255,2021,"Muirapiranga","Humaita",230.5974,22137.35,"fora do escopo","POINT(-63.190606 -7.208025)"
"7",2020,"00002202000524","carinianamicrantha",427.4881,2.9351,2020,"Tauarivermelho","Humaita",398.361,24981.77,"fora do escopo","POINT(-63.190606 -7.208025)"
"8",2020,"00002202000524","carinianamicrantha",427.4881,2.9351,2021,"Jequitiba","Humaita",26.192,1623.9,"fora do escopo","POINT(-63.190606 -7.208025)"
"9",2020,"00002202000524","caryocarvillosum",576.7825,1.2779,2020,"Pequi","Humaita",457.787,45778.7,"sem risco","POINT(-63.190606 -7.208025)"
"10",2020,"00002202000524","caryocarvillosum",576.7825,1.2779,2021,"Ameixadoperu","Humaita",5.6,560,"fora do escopo","POINT(-63.190606 -7.208025)"
"11",2020,"00002202000524","caryocarvillosum",576.7825,1.2779,2021,"Pequi","Humaita",112.1176,11211.76,"fora do escopo","POINT(-63.190606 -7.208025)"
"12",2020,"00002202000524","cedrelingacateniformis",603.9816,1.5313,2020,"Cedromara","Humaita",365.766,20105.29,"fora do escopo","POINT(-63.190606 -7.208025)"
"13",2020,"00002202000524","cedrelingacateniformis",603.9816,1.5313,2021,"Cedromara","Humaita",236.6843,16115.22,"fora do escopo","POINT(-63.190606 -7.208025)"
"14",2020,"00002202000524","clarisiaracemosa",16.9941,0.0001,2020,"Oiticica","Humaita",16.994,1359.52,"médio risco","POINT(-63.190606 -7.208025)"
"15",2020,"00002202000524","couratariguianensis",849.8839,0,2020,"Tauari","Humaita",849.8839,51616.94,"médio risco","POINT(-63.190606 -7.208025)"
"16",2020,"00002202000524","dipteryxodorata",542.2005,0.0005,2020,"Cumaru","Humaita",542.2,45544.78,"médio risco","POINT(-63.190606 -7.208025)"
"17",2020,"00002202000524","enterolobiumschomburgkii",264.1406,6.3076,2020,"Favaorelhademacaco","Humaita",100,5399.98,"fora do escopo","POINT(-63.190606 -7.208025)"
"18",2020,"00002202000524","enterolobiumschomburgkii",264.1406,6.3076,2020,"Orelhademacaco","Humaita",82.72,4466.87,"fora do escopo","POINT(-63.190606 -7.208025)"
"19",2020,"00002202000524","enterolobiumschomburgkii",264.1406,6.3076,2021,"Orelhademacaco","Humaita",75.113,4056.1,"fora do escopo","POINT(-63.190606 -7.208025)"
"20",2020,"00002202000524","erismauncinatum",1487.8579,2.7099,2020,"Cedrinho","Humaita",1073.967,61516.4,"fora do escopo","POINT(-63.190606 -7.208025)"
"21",2020,"00002202000524","erismauncinatum",1487.8579,2.7099,2021,"Cedrilho","Humaita",87.308,7333.87,"fora do escopo","POINT(-63.190606 -7.208025)"
"22",2020,"00002202000524","erismauncinatum",1487.8579,2.7099,2021,"Cedrinho","Humaita",323.873,27205.33,"fora do escopo","POINT(-63.190606 -7.208025)"
"23",2020,"00002202000524","goupiaglabra",3282.5841,0.0241,2020,"Copiúba","Humaita",151.727,14565.76,"fora do escopo","POINT(-63.190606 -7.208025)"
"24",2020,"00002202000524","goupiaglabra",3282.5841,0.0241,2020,"Cupiúba","Humaita",2339.387,224229.35,"fora do escopo","POINT(-63.190606 -7.208025)"
"25",2020,"00002202000524","goupiaglabra",3282.5841,0.0241,2021,"Azedinha","Humaita",6.2,595.2,"fora do escopo","POINT(-63.190606 -7.208025)"
"26",2020,"00002202000524","goupiaglabra",3282.5841,0.0241,2021,"Copiúba","Humaita",237.994,22847.34,"fora do escopo","POINT(-63.190606 -7.208025)"
"27",2020,"00002202000524","goupiaglabra",3282.5841,0.0241,2021,"Cupiúba","Humaita",547.252,52536.17,"fora do escopo","POINT(-63.190606 -7.208025)"
"28",2020,"00002202000524","hymenaeacourbaril",732.9759,2.4709,2020,"Jatobá","Humaita",592.176,49742.69,"sem risco","POINT(-63.190606 -7.208025)"
"29",2020,"00002202000524","hymenaeacourbaril",732.9759,2.4709,2021,"Jatobá","Humaita",138.329,11728.49,"fora do escopo","POINT(-63.190606 -7.208025)"
"30",2020,"00002202000524","hymenolobiumexcelsum",172.2284,0.0004,2020,"Angelim","Humaita",164.816,13844.55,"médio risco","POINT(-63.190606 -7.208025)"
"31",2020,"00002202000524","hymenolobiumexcelsum",172.2284,0.0004,2021,"Angelim","Humaita",7.412,622.64,"fora do escopo","POINT(-63.190606 -7.208025)"
"32",2020,"00002202000524","hymenolobiumpetraeum",1343.0235,0,2020,"Angelimpedra","Humaita",1081.758,90858.51,"sem risco","POINT(-63.190606 -7.208025)"
"33",2020,"00002202000524","hymenolobiumpetraeum",1343.0235,0,2021,"Angelimpedra","Humaita",261.2655,21946.29,"fora do escopo","POINT(-63.190606 -7.208025)"
"34",2020,"00002202000524","manilkarahuberi",498.9472,7.859,2020,"Maçaranduba","Humaita",491.0882,44197.12,"médio risco","POINT(-63.190606 -7.208025)"
"35",2020,"00002202000524","martiodendronelatum",184.2506,0,2020,"Tamarindo","Humaita",184.2506,13947.53,"médio risco","POINT(-63.190606 -7.208025)"
"36",2020,"00002202000524","nectandramoritziana",251.2264,5.6874,2020,"Louro","Humaita",160.847,12224.33,"fora do escopo","POINT(-63.190606 -7.208025)"
"37",2020,"00002202000524","nectandramoritziana",251.2264,5.6874,2021,"Louro","Humaita",84.692,6436.59,"fora do escopo","POINT(-63.190606 -7.208025)"
"38",2020,"00002202000524","parkiapendula",100.0518,0,2020,"Angelimsaia","Humaita",19.852,1667.56,"fora do escopo","POINT(-63.190606 -7.208025)"
"39",2020,"00002202000524","parkiapendula",100.0518,0,2021,"Angelimsaia","Humaita",80.1998,6601.22,"sem risco","POINT(-63.190606 -7.208025)"
"40",2020,"00002202000524","pouteriaguianensis",1486.871,0,2020,"Abiurana","Humaita",760.098,47234.73,"fora do escopo","POINT(-63.190606 -7.208025)"
"41",2020,"00002202000524","pouteriaguianensis",1486.871,0,2021,"Abiurana","Humaita",726.773,45059.97,"fora do escopo","POINT(-63.190606 -7.208025)"
"42",2020,"00002202000524","qualeaalbiflora",2072.0197,1.3506,2020,"Mandioqueira","Humaita",388.548,30897.49,"fora do escopo","POINT(-63.190606 -7.208025)"
"43",2020,"00002202000524","qualeaalbiflora",2072.0197,1.3506,2021,"Mandioqueira","Humaita",1682.1211,150771.35,"sem risco","POINT(-63.190606 -7.208025)"
"44",2020,"00002202000524","qualeaparaensis",963.7959,3.8619,2020,"Cambará","Humaita",510.518,40148.57,"fora do escopo","POINT(-63.190606 -7.208025)"
"45",2020,"00002202000524","qualeaparaensis",963.7959,3.8619,2021,"Cambará","Humaita",449.416,35953.28,"fora do escopo","POINT(-63.190606 -7.208025)"
"46",2020,"00002202000524","simaroubaamara",783.1693,0,2020,"Caxeta","Humaita",222.972,12233.35,"fora do escopo","POINT(-63.190606 -7.208025)"
"47",2020,"00002202000524","simaroubaamara",783.1693,0,2021,"Caxeta","Humaita",560.1973,38061.29,"fora do escopo","POINT(-63.190606 -7.208025)"
"48",2020,"00002202000524","terminaliaamazônica",184.199,0.7524,2020,"Mirindiba","Humaita",111.024,5995.26,"fora do escopo","POINT(-63.190606 -7.208025)"
"49",2020,"00002202000524","terminaliaamazônica",184.199,0.7524,2021,"Mirindiba","Humaita",72.4226,3937.35,"fora do escopo","POINT(-63.190606 -7.208025)"
"50",2020,"00002202000524","vataireafusca",60.622,0,2020,"Angelimamargoso","Humaita",90.79,7468.88,"alto risco","POINT(-63.190606 -7.208025)"
"51",2020,"00002202000524","vataireafusca",60.622,0,2021,"Angelimamargoso","Humaita",148.6076,12483.04,"alto risco","POINT(-63.190606 -7.208025)"
"52",2020,"00002202000524","vataireasericea",300.0196,4.191,2020,"Angelimamargoso","Humaita",30.016,2521.34,"fora do escopo","POINT(-63.190606 -7.208025)"
"53",2020,"00002202000524","vataireasericea",300.0196,4.191,2021,"Angelimamargoso","Humaita",26.415,2218.86,"fora do escopo","POINT(-63.190606 -7.208025)"
"54",2020,"00002202001044","andiraparviflora",2782.1356,0.195,2020,"Sucupiravermelha","Itapiranga",1234.0555,5800,"fora do escopo","POINT(-58.826847 -2.520403)"
"55",2020,"00002202001044","andiraparviflora",2782.1356,0.195,2021,"Sucupiravermelha","Itapiranga",1547.8851,14500,"fora do escopo","POINT(-58.826847 -2.520403)"
"56",2020,"00002202001044","aspidospermadesmanthum",3549.9453,0.0939,2020,"Pequiámarfim","Itapiranga",1201.1857,9000,"fora do escopo","POINT(-58.826847 -2.520403)"
"57",2020,"00002202001044","aspidospermadesmanthum",3549.9453,0.0939,2021,"Pequiámarfim","Itapiranga",2348.6657,22400,"fora do escopo","POINT(-58.826847 -2.520403)"
"58",2020,"00002202001044","astroniumlecointei",1146.8204,106.4891,2020,"Muiracatiara","Itapiranga",222.1412,3400,"fora do escopo","POINT(-58.826847 -2.520403)"
"59",2020,"00002202001044","astroniumlecointei",1146.8204,106.4891,2021,"Muiracatiara","Itapiranga",818.1901,13800,"fora do escopo","POINT(-58.826847 -2.520403)"
"60",2020,"00002202001044","brosimumparinarioides",5018.5663,385.8741,2020,"Amapá","Itapiranga",1861.0508,9600,"fora do escopo","POINT(-58.826847 -2.520403)"
"61",2020,"00002202001044","brosimumparinarioides",5018.5663,385.8741,2021,"Amapá","Itapiranga",2771.6414,21900,"fora do escopo","POINT(-58.826847 -2.520403)"
"62",2020,"00002202001044","brosimumrubescens",4385.922,524.4079,2020,"Muirapiranga","Itapiranga",976.6507,6100,"fora do escopo","POINT(-58.826847 -2.520403)"
"63",2020,"00002202001044","brosimumrubescens",4385.922,524.4079,2021,"Muirapiranga","Itapiranga",2884.8634,27700,"fora do escopo","POINT(-58.826847 -2.520403)"
"64",2020,"00002202001044","buchenaviaviridiflora",5556.0832,2227.9415,2020,"Tanibuca","Itapiranga",974.5263,5200,"fora do escopo","POINT(-58.826847 -2.520403)"
"65",2020,"00002202001044","buchenaviaviridiflora",5556.0832,2227.9415,2021,"Tanibuca","Itapiranga",2353.6154,18700,"fora do escopo","POINT(-58.826847 -2.520403)"
"66",2020,"00002202001044","calophyllumbrasiliense",1611.8381,183.7167,2020,"Jacareúba","Itapiranga",641.7775,7200,"fora do escopo","POINT(-58.826847 -2.520403)"
"67",2020,"00002202001044","calophyllumbrasiliense",1611.8381,183.7167,2021,"Jacareúba","Itapiranga",781.9967,9200,"fora do escopo","POINT(-58.826847 -2.520403)"
"68",2020,"00002202001044","calophyllumbrasiliense",1611.8381,183.7167,2021,"Jacariúba","Itapiranga",4.3472,100,"fora do escopo","POINT(-58.826847 -2.520403)"
"69",2020,"00002202001044","carinianamicrantha",10167.9166,886.9408,2020,"Tauarivermelho","Itapiranga",2550.3423,14700,"fora do escopo","POINT(-58.826847 -2.520403)"
"70",2020,"00002202001044","carinianamicrantha",10167.9166,886.9408,2021,"Tauarivermelho","Itapiranga",6730.6335,63300,"fora do escopo","POINT(-58.826847 -2.520403)"
"71",2020,"00002202001044","carinianarubra",2690.353,280.5865,2020,"Tauaricachimbo","Itapiranga",763.8215,6700,"fora do escopo","POINT(-58.826847 -2.520403)"
"72",2020,"00002202001044","carinianarubra",2690.353,280.5865,2021,"Tauaricachimbo","Itapiranga",1645.945,20200,"fora do escopo","POINT(-58.826847 -2.520403)"
"73",2020,"00002202001044","caryocarvillosum",16894.777,3424.467,2020,"Pequi","Itapiranga",7.6304,100,"fora do escopo","POINT(-58.826847 -2.520403)"
"74",2020,"00002202001044","caryocarvillosum",16894.777,3424.467,2020,"Pequiá","Itapiranga",3603.0766,22700,"fora do escopo","POINT(-58.826847 -2.520403)"
"75",2020,"00002202001044","caryocarvillosum",16894.777,3424.467,2021,"Pequiá","Itapiranga",9859.603,91800,"fora do escopo","POINT(-58.826847 -2.520403)"
"76",2020,"00002202001044","clarisiaracemosa",2630.4544,0.0168,2020,"Guariuba","Itapiranga",0.3838,100,"fora do escopo","POINT(-58.826847 -2.520403)"
"77",2020,"00002202001044","clarisiaracemosa",2630.4544,0.0168,2020,"Guariúba","Itapiranga",831.929,6400,"fora do escopo","POINT(-58.826847 -2.520403)"
"78",2020,"00002202001044","clarisiaracemosa",2630.4544,0.0168,2021,"Guariuba","Itapiranga",3.4609,100,"fora do escopo","POINT(-58.826847 -2.520403)"
"79",2020,"00002202001044","clarisiaracemosa",2630.4544,0.0168,2021,"Guariúba","Itapiranga",1794.6639,17000,"fora do escopo","POINT(-58.826847 -2.520403)"
"80",2020,"00002202001044","dialiumguianense",531.2954,36.836,2020,"Jutaípororoca","Itapiranga",183.7469,1400,"fora do escopo","POINT(-58.826847 -2.520403)"
"81",2020,"00002202001044","dialiumguianense",531.2954,36.836,2021,"Jutaípororoca","Itapiranga",310.7125,5500,"fora do escopo","POINT(-58.826847 -2.520403)"
"82",2020,"00002202001044","diniziaexcelsa",19933.6354,6518.5939,2020,"Angelimvermelho","Itapiranga",3744.8571,28400,"fora do escopo","POINT(-58.826847 -2.520403)"
"83",2020,"00002202001044","diniziaexcelsa",19933.6354,6518.5939,2021,"Angelimvermelho","Itapiranga",9670.1844,97300,"fora do escopo","POINT(-58.826847 -2.520403)"
"84",2020,"00002202001044","diplotropisracemosa",358.2706,1.4078,2020,"Sucupirapreta","Itapiranga",158.0201,3400,"fora do escopo","POINT(-58.826847 -2.520403)"
"85",2020,"00002202001044","diplotropisracemosa",358.2706,1.4078,2021,"Sucupirapreta","Itapiranga",198.8427,4600,"fora do escopo","POINT(-58.826847 -2.520403)"
"86",2020,"00002202001044","dipteryxodorata",6156.6778,882.563,2020,"Cumaru","Itapiranga",1318.8068,5800,"fora do escopo","POINT(-58.826847 -2.520403)"
"87",2020,"00002202001044","dipteryxodorata",6156.6778,882.563,2021,"Cumaru","Itapiranga",3955.308,29100,"fora do escopo","POINT(-58.826847 -2.520403)"
"88",2020,"00002202001044","dipteryxpolyphylla",834.9484,274.7021,2020,"Cumaruvermelho","Itapiranga",139.666,2300,"fora do escopo","POINT(-58.826847 -2.520403)"
"89",2020,"00002202001044","dipteryxpolyphylla",834.9484,274.7021,2021,"Cumaruvermelho","Itapiranga",420.5803,9100,"fora do escopo","POINT(-58.826847 -2.520403)"
"90",2020,"00002202001044","enterolobiumschomburgkii",2267.5922,209.1076,2020,"Sucupiraamarela","Itapiranga",469.5295,2500,"fora do escopo","POINT(-58.826847 -2.520403)"
"91",2020,"00002202001044","enterolobiumschomburgkii",2267.5922,209.1076,2021,"Sucupiraamarela","Itapiranga",1588.9551,14600,"fora do escopo","POINT(-58.826847 -2.520403)"
"92",2020,"00002202001044","goupiaglabra",12166.2354,3945.3361,2020,"Cupiúba","Itapiranga",2326.4762,11700,"fora do escopo","POINT(-58.826847 -2.520403)"
"93",2020,"00002202001044","goupiaglabra",12166.2354,3945.3361,2021,"Azedinha","Itapiranga",8.777,100,"fora do escopo","POINT(-58.826847 -2.520403)"
"94",2020,"00002202001044","goupiaglabra",12166.2354,3945.3361,2021,"Cupiúba","Itapiranga",5885.6461,42000,"fora do escopo","POINT(-58.826847 -2.520403)"
"95",2020,"00002202001044","hymenaeacourbaril",636.7649,136.9763,2020,"Jatobá","Itapiranga",193.2081,1900,"fora do escopo","POINT(-58.826847 -2.520403)"
"96",2020,"00002202001044","hymenaeacourbaril",636.7649,136.9763,2021,"Jatobá","Itapiranga",306.5805,4400,"fora do escopo","POINT(-58.826847 -2.520403)"
"97",2020,"00002202001044","hymenolobiummodestum",10351.3487,685.5988,2020,"Angelimpedra","Itapiranga",2936.5797,19200,"fora do escopo","POINT(-58.826847 -2.520403)"
"98",2020,"00002202001044","hymenolobiummodestum",10351.3487,685.5988,2021,"Angelimpedra","Itapiranga",6729.1702,53000,"fora do escopo","POINT(-58.826847 -2.520403)"
"99",2020,"00002202001044","iryantheraparaensis",1360.1506,51.992,2020,"Arurávermelho","Itapiranga",265.4641,2800,"fora do escopo","POINT(-58.826847 -2.520403)"
"100",2020,"00002202001044","iryantheraparaensis",1360.1506,51.992,2021,"Arurávermelho","Itapiranga",1042.6945,9100,"sem risco","POINT(-58.826847 -2.520403)"
"101",2020,"00002202001044","lecythispoiteaui",5272.8964,329.4774,2020,"Jarana","Itapiranga",365.2604,2700,"fora do escopo","POINT(-58.826847 -2.520403)"
"102",2020,"00002202001044","lecythispoiteaui",5272.8964,329.4774,2021,"Jarana","Itapiranga",4578.1586,27400,"fora do escopo","POINT(-58.826847 -2.520403)"
"103",2020,"00002202001044","lecythiszabucajo",9941.3418,1980.9444,2020,"Castanhasapucaia","Itapiranga",3335.6102,14900,"fora do escopo","POINT(-58.826847 -2.520403)"
"104",2020,"00002202001044","lecythiszabucajo",9941.3418,1980.9444,2021,"Castanhasapucaia","Itapiranga",4624.7872,31400,"fora do escopo","POINT(-58.826847 -2.520403)"
"105",2020,"00002202001044","licariaaritu",1571.932,191.0671,2020,"Louroaritu","Itapiranga",373.0619,7400,"fora do escopo","POINT(-58.826847 -2.520403)"
"106",2020,"00002202001044","licariaaritu",1571.932,191.0671,2021,"Louroaritu","Itapiranga",1007.803,14100,"fora do escopo","POINT(-58.826847 -2.520403)"
"107",2020,"00002202001044","licariarigida",564.6566,185.9032,2020,"Louroamarelo","Itapiranga",65.5686,2600,"fora do escopo","POINT(-58.826847 -2.520403)"
"108",2020,"00002202001044","licariarigida",564.6566,185.9032,2021,"Louroamarelo","Itapiranga",313.1848,7200,"fora do escopo","POINT(-58.826847 -2.520403)"
"109",2020,"00002202001044","manilkaracavalcantei",3639.2917,678.8669,2020,"Maparajuba","Itapiranga",837.357,4400,"fora do escopo","POINT(-58.826847 -2.520403)"
"110",2020,"00002202001044","manilkaracavalcantei",3639.2917,678.8669,2021,"Maparajuba","Itapiranga",2123.0678,27910,"fora do escopo","POINT(-58.826847 -2.520403)"
"111",2020,"00002202001044","manilkarahuberi",14215.072,883.3832,2020,"Maçaranduba","Itapiranga",85.6329,1400,"fora do escopo","POINT(-58.826847 -2.520403)"
"112",2020,"00002202001044","manilkarahuberi",14215.072,883.3832,2021,"Maçaranduba","Itapiranga",13246.0559,56000,"fora do escopo","POINT(-58.826847 -2.520403)"
"113",2020,"00002202001044","mezilaurusitauba",12649.4031,321.1761,2020,"Louroitaúba","Itapiranga",2738.8699,11100,"fora do escopo","POINT(-58.826847 -2.520403)"
"114",2020,"00002202001044","mezilaurusitauba",12649.4031,321.1761,2021,"Louroitaúba","Itapiranga",9589.3571,46200,"sem risco","POINT(-58.826847 -2.520403)"
"115",2020,"00002202001044","minquartiaguianensis",887.5995,0.6621,2020,"Acariquara","Itapiranga",1.1992,200,"fora do escopo","POINT(-58.826847 -2.520403)"
"116",2020,"00002202001044","minquartiaguianensis",887.5995,0.6621,2021,"Acariquara","Itapiranga",885.7382,4200,"médio risco","POINT(-58.826847 -2.520403)"
"117",2020,"00002202001044","ocoteaneesiana",14723.6604,490.3195,2020,"Louropreto","Itapiranga",4103.288,31500,"fora do escopo","POINT(-58.826847 -2.520403)"
"118",2020,"00002202001044","ocoteaneesiana",14723.6604,490.3195,2021,"Louropreto","Itapiranga",10130.0529,58510,"fora do escopo","POINT(-58.826847 -2.520403)"
"119",2020,"00002202001044","ocotearubra",37396.1061,2936.1073,2020,"Lourogamela","Itapiranga",12313.6863,36500,"fora do escopo","POINT(-58.826847 -2.520403)"
"120",2020,"00002202001044","ocotearubra",37396.1061,2936.1073,2021,"Lourogamela","Itapiranga",22146.3125,79200,"fora do escopo","POINT(-58.826847 -2.520403)"
"121",2020,"00002202001044","peltogynecatingae",290.9956,0.1513,2020,"Violeta","Itapiranga",165.7059,2300,"fora do escopo","POINT(-58.826847 -2.520403)"
"122",2020,"00002202001044","peltogynecatingae",290.9956,0.1513,2021,"Violeta","Itapiranga",125.1384,3300,"fora do escopo","POINT(-58.826847 -2.520403)"
"123",2020,"00002202001044","piptadeniasuaveolens",5062.2207,2172.2792,2020,"Timborana","Itapiranga",583.6891,5200,"fora do escopo","POINT(-58.826847 -2.520403)"
"124",2020,"00002202001044","piptadeniasuaveolens",5062.2207,2172.2792,2021,"Timborana","Itapiranga",2306.2524,21300,"fora do escopo","POINT(-58.826847 -2.520403)"
"125",2020,"00002202001044","pithecellobiumincuriale",1545.6537,102.4883,2020,"Angelimrajado","Itapiranga",241.8132,6000,"fora do escopo","POINT(-58.826847 -2.520403)"
"126",2020,"00002202001044","pithecellobiumincuriale",1545.6537,102.4883,2021,"Angelimrajado","Itapiranga",1201.3522,12000,"sem risco","POINT(-58.826847 -2.520403)"
"127",2020,"00002202001044","protiumpaniculatum",5868.9126,826.7685,2020,"Breubranco","Itapiranga",1743.3315,8200,"fora do escopo","POINT(-58.826847 -2.520403)"
"128",2020,"00002202001044","protiumpaniculatum",5868.9126,826.7685,2021,"Breubranco","Itapiranga",3298.8126,27100,"fora do escopo","POINT(-58.826847 -2.520403)"
"129",2020,"00002202001044","protiumpuncticulatum",10488.7061,2682.9652,2020,"Breuvermelho","Itapiranga",1246.299,7200,"fora do escopo","POINT(-58.826847 -2.520403)"
"130",2020,"00002202001044","protiumpuncticulatum",10488.7061,2682.9652,2021,"Breuvermelho","Itapiranga",6559.4419,36200,"fora do escopo","POINT(-58.826847 -2.520403)"
"131",2020,"00002202001044","qualeaparaensis",3440.2854,0.1415,2020,"Mandioqueira","Itapiranga",1137.2547,9000,"fora do escopo","POINT(-58.826847 -2.520403)"
"132",2020,"00002202001044","qualeaparaensis",3440.2854,0.1415,2021,"Mandioqueira","Itapiranga",2302.8892,20000,"fora do escopo","POINT(-58.826847 -2.520403)"
"133",2020,"00002202001044","roupalamontana",1474.4383,0.0513,2020,"Lourofaia","Itapiranga",434.8519,1200,"fora do escopo","POINT(-58.826847 -2.520403)"
"134",2020,"00002202001044","roupalamontana",1474.4383,0.0513,2021,"Lourofaia","Itapiranga",1039.5351,8500,"fora do escopo","POINT(-58.826847 -2.520403)"
"135",2020,"00002202001044","sclerolobiummelanocarpum",2045.2442,455.4806,2020,"Taxivermelho","Itapiranga",473.4121,5100,"fora do escopo","POINT(-58.826847 -2.520403)"
"136",2020,"00002202001044","sclerolobiummelanocarpum",2045.2442,455.4806,2021,"Taxivermelho","Itapiranga",1116.3515,12800,"fora do escopo","POINT(-58.826847 -2.520403)"
"137",2020,"00002202001044","scleronemamicranthum",10047.0402,627.1372,2020,"Cedrinho","Itapiranga",2122.9944,10000,"fora do escopo","POINT(-58.826847 -2.520403)"
"138",2020,"00002202001044","scleronemamicranthum",10047.0402,627.1372,2021,"Cedrinho","Itapiranga",7296.9086,43800,"fora do escopo","POINT(-58.826847 -2.520403)"
"139",2020,"00002202001044","tabebuiaserratifolia",226.5906,0.0772,2021,"Ipê","Itapiranga",226.5134,3600,"médio risco","POINT(-58.826847 -2.520403)"
"140",2020,"00002202001044","vataireaparaensis",2163.0144,341.1871,2020,"Favaamargosa","Itapiranga",346.904,5400,"fora do escopo","POINT(-58.826847 -2.520403)"
"141",2020,"00002202001044","vataireaparaensis",2163.0144,341.1871,2021,"Favaamargosa","Itapiranga",1474.9233,16800,"fora do escopo","POINT(-58.826847 -2.520403)"
"142",2020,"00002202001044",NA,254546.7927,221003.8707,2020,NA,"Itapiranga",280,11200,"fora do escopo","POINT(-58.826847 -2.520403)"
"143",2020,"00002202001044",NA,254546.7927,221003.8707,2021,NA,"Itapiranga",33262.922,4723994.01,"fora do escopo","POINT(-58.826847 -2.520403)"
"144",2020,"20132202002638","allantomalineata",10.89,43.5677,2020,"Jequitibá","Humaita",232.419,14409.94,"alto risco","POINT(-62.436447 -7.803317)"
"145",2020,"20132202002638","astroniumlecointei",15.4254,30.0944,2020,"Muiracatiara","Humaita",13.011,1249.05,"sem risco","POINT(-62.436447 -7.803317)"
"146",2020,"20132202002638","bowdichianitida",6.554,39.3678,2020,"Sucupira","Humaita",12.996,1039.68,"alto risco","POINT(-62.436447 -7.803317)"
"147",2020,"20132202002638","courataritauari",3.979,89.3917,2020,"Tauari","Humaita",110.7504,6866.48,"alto risco","POINT(-62.436447 -7.803317)"
"148",2020,"20132202002638","diniziaexcelsa",29.839,22.7882,2020,"Angelimvermelho","Humaita",101.844,8554.86,"alto risco","POINT(-62.436447 -7.803317)"
"149",2020,"20132202002638","dipteryxodorata",2.6367,53.7233,2020,"Cumaru","Humaita",33.654,2826.93,"alto risco","POINT(-62.436447 -7.803317)"
"150",2020,"20132202002638","eperuaoleifera",11.7954,285.0038,2020,"Copaíbajacaré","Humaita",240.027,19682.16,"alto risco","POINT(-62.436447 -7.803317)"
"151",2020,"20132202002638","erismauncinatum",4.993,66.6659,2020,"Cedrilho","Humaita",47.68,4005.1,"alto risco","POINT(-62.436447 -7.803317)"
"152",2020,"20132202002638","goupiaglabra",7.9707,55.9209,2020,"Cupiúba","Humaita",21.0182,2017.72,"alto risco","POINT(-62.436447 -7.803317)"
"153",2020,"20132202002638","hymenaeacourbaril",6.1637,48.7195,2020,"Jatobá","Humaita",15.029,1262.43,"alto risco","POINT(-62.436447 -7.803317)"
"154",2020,"20132202002638","hymenolobiumpulcherrimum",3.4239,120.7314,2020,"Angelimpedra","Humaita",124.297,10440.9,"alto risco","POINT(-62.436447 -7.803317)"
"155",2020,"20132202002638","mezilaurusitauba",5.0965,15.2591,2020,"Itaúba","Humaita",3.044,292.22,"fora do escopo","POINT(-62.436447 -7.803317)"
"156",2020,"20132202002638","ocoteafragrantissima",3.3115,54.8575,2020,"Louropreto","Humaita",35.698,2713.04,"alto risco","POINT(-62.436447 -7.803317)"
"157",2020,"20132202002638","parkiapendula",4.465,46.3753,2020,"Angelimsaia","Humaita",12.258,1029.66,"alto risco","POINT(-62.436447 -7.803317)"
"158",2020,"20132202002638","peltogynecatingae",5.9615,82.5721,2020,"Roxinho","Humaita",3.922,329.44,"fora do escopo","POINT(-62.436447 -7.803317)"
"159",2020,"20132202002638","qualeaparaensis",5.357,21.9557,2020,"Libra","Humaita",48.875,2932.5,"alto risco","POINT(-62.436447 -7.803317)"
"160",2020,"20132202002638","vataireasericea",5.4394,29.1029,2020,"Angelimamargoso","Humaita",7.252,609.16,"alto risco","POINT(-62.436447 -7.803317)"
"161",2020,"20132202004040","allantomalineata",4.2987,0,2020,"Jequitibá","Canutama",34.1084,2566.09,"alto risco","POINT(-64.240206 -8.607785)"
"162",2020,"20132202004040","allantomalineata",4.2987,0,2021,"Jequitibá","Canutama",43.5153,3191.54,"alto risco","POINT(-64.240206 -8.607785)"
"163",2020,"20132202004040","bowdichianitida",1.9743,0,2020,"Sucupira","Canutama",80.2205,7677.91,"alto risco","POINT(-64.240206 -8.607785)"
"164",2020,"20132202004040","bowdichianitida",1.9743,0,2021,"Sucupira","Canutama",387.4024,27867.6,"alto risco","POINT(-64.240206 -8.607785)"
"165",2020,"20132202004040","brosimumguianense",1.3858,0,2020,"Amapá","Canutama",103.294,7392.62,"alto risco","POINT(-64.240206 -8.607785)"
